key,value
"insitu_canisters","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 52.992 64.768 80.96 98.624 122.176 150.144 184 226.688 278.208 342.976 420.992 491.648 572.608 666.816 777.216 906.752 1056.896 1232.064 1436.672 1675.136 1953.344 2277.184 2654.016 3094.144 3607.872 4206.976 4719.232 5294.784 5940.992 6666.688 7479.232 8391.872 9416.384 10564.544 11854.016 13300.992 14923.136 16744 18787.136 21079.04 23650.624 26537.216 29775.616 33408.512 37484.48 42057.984 47189.376 52947.84 59408.448 66656.576 74789.376 83915.776 94155.008 105643.968 118534.272 132996.672 149225.472 167432.64 187862.528 210785.984 236504.768 265363.328 297742.912 334071.872 374835.968 420572.48]"
"insitu_circuits","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.7 36 359.1 0 0 0 0 0 0 0 356.4 480.6 643.5 844.2 1120.5 1476 1920.15 2511 3257.55 4221 3921.75 4791.6 5837.4 7095.6 8628.75 10448.1 12660.3 15309 18478.8 22288.5 26001 30294 35343 41188.5 48033 41175 46210.5 51840 58171.5 65259 73237.5 82174.5 92191.5 103437 116059.5 130234.5 146110.5 163944 183951 206401.5 231579 259834.5 291546 327105 367038 411804 462064.5 518440.5 581701.5 652671 732321 821677.5 921928.5 1034424 1160649 1302264 1461159 1639453.5 1839510 2063947.5 2315790 2598358.5 2915406 3271144.5 3670272]"
"insitu_conveyors","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41.3511517566 60.4673271844 86.2113983442 120.62603333 166.344089385 189.571208673 239.400791262 300.546826336 375.392750526 466.801378734 578.208365397 713.733482745 878.313055512 1077.85750918 1319.43871954 1611.51271561 1964.18430985 2389.5214379 2901.92841831 3518.58903043 3384.26816332 3927.27294317 4552.40424351 5271.61943811 6098.57120031 7048.84319131 8140.21802455 9392.98187388 10830.2706782 12478.4635585 14367.6298145 16532.036719 19010.7262911 21848.1703223 25095.0141642 28808.9211864 33055.5313988 37909.5495244 43455.9798431 49791.5274214 57026.1879506 65285.0513553 74710.3476725 85463.7674703 97729.0933429 111715.18385 127659.356729 145831.224398 166537.041735 190124.634076 216988.982257 247578.551698 282402.463946 322038.622028 367142.915612 358518.700789 402264.598498 451348.303027 506421.125314 568213.848251]"
"insitu_cost_per_kg",100
"insitu_haulers","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.123975 1.73565 17.60445 0 0 0 0 0 0 0 17.728425 23.3073 31.696275 41.07705 55.168875 68.1036 88.51815 113.80905 146.04255 187.6155 161.1675 185.136 214.0635 246.297 283.4895 326.4675 376.884 433.086 499.206 575.244 662.0265 761.2065 876.9165 1008.33 1159.5795 952.128 1052.961 1165.365 1287.687 1423.233 1573.656 1738.956 1920.786 2120.799 2342.301 2585.292 2853.9045 3147.312 3472.1265 3828.348 4219.2825 4649.889 5121.8205 5640.036 6208.668 6831.0225 7513.7115 8261.694 9079.929 9975.0285 10951.9515 12020.616 13186.8075 14457.9645 15842.352 17350.7145 18990.4905 20772.4245 22706.4345 24803.265 34027.005 38178.5145 42836.6685 48064.281 53928.2985]"
"insitu_msr","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 4 5 12 14 16 18 30 44 48 65 70 105 80 102 126 152 180 189 242 299 312 400 442 540 616 696 840 930 1120 1287 1496 1715 1890 2170 2415 2730 3045 3395 3850 4305 4830 5425 6055 6825 7665 8575 9625 10815 12110 13615 15260 17115]"
"insitu_total","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.823975 37.73565 376.70445 0 0 0 0 0 0 52.992 438.896425 584.8673 773.820275 1007.45305 1325.812875 1769.45475176 2295.82347718 2989.22844834 3867.19458333 4995.95158938 4765.13670867 5790.74479126 7021.82632634 8498.50575053 10290.7928787 12421.6718654 14996.9814827 18073.0710555 21748.9995092 26166.5267195 30595.7232156 35721.4068098 41768.5819379 48776.6304183 57023.1445304 50310.6281633 56587.5179432 63624.7612435 71549.4944381 80440.0362003 90440.8711913 101712.058025 114368.811874 128554.085678 144581.256558 162552.557814 182780.441219 205505.174291 231046.336822 259815.486164 292074.419686 328435.536399 369272.882024 415181.495843 466811.179421 524740.586451 589981.102855 663235.989673 745631.77247 838209.497843 942298.91135 1059362.48073 1190895.4999 1338783.27824 1505037.65808 1691884.16876 1901985.6822 2138155.91645 2403616.04053 2702023.44861 2984514.03379 3348654.525 3757277.84353 4215725.87431 4730101.62675]"
"ir_attr_k","[0 0 0 0.002625 0.002625 0.002625 0.00525 0.00525 0.00525 0.007875 0.018375 0.0315 0.042 0.055125 0.065625 0.07875 0.0945 0.112875 0.128625 0.147 0.165375 0.181125 0.1995 0.21525 0.233625 0.252 0.275625 0.29925 0.3255 0.349125 0.375375 0.399 0.422625 0.448875 0.4725 0.49875 0.50925 0.51975 0.53025 0.54075 0.55125 0.56175 0.57225 0.58275 0.59325 0.60375 0.609 0.61425 0.6195 0.62475 0.63 0.63525 0.6405 0.64575 0.651 0.65625 0.6615 0.66675 0.672 0.67725 0.6825 0.685125 0.68775 0.690375 0.695625 0.69825 0.700875 0.706125 0.70875 0.711375 0.716625 0.71925 0.721875 0.7245 0.72975 0.732375 0.735 0.74025 0.742875 0.7455 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075]"
"ir_attributed","[0 0 0 0.0013125 0.0013125 0.0013125 0.002625 0.002625 0.002625 0.0039375 0.0091875 0.01575 0.021 0.0275625 0.0328125 0.039375 0.04725 0.0564375 0.0643125 0.0735 0.0826875 0.0905625 0.09975 0.107625 0.1168125 0.126 0.1378125 0.149625 0.16275 0.1745625 0.1876875 0.1995 0.2113125 0.2244375 0.23625 0.249375 0.254625 0.259875 0.265125 0.270375 0.275625 0.280875 0.286125 0.291375 0.296625 0.301875 0.3045 0.307125 0.30975 0.312375 0.315 0.317625 0.32025 0.322875 0.3255 0.328125 0.33075 0.333375 0.336 0.338625 0.34125 0.3425625 0.343875 0.3451875 0.3478125 0.349125 0.3504375 0.3530625 0.354375 0.3556875 0.3583125 0.359625 0.3609375 0.36225 0.364875 0.3661875 0.3675 0.370125 0.3714375 0.37275 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375 0.375375]"
"ir_frac",0.15
"ir_mkiii","[0 0 0 0.0013125 0.0013125 0.0013125 0.002625 0.002625 0.002625 0.0039375 0.0091875 0.01575 0.021 0.0275625 0.0328125 0.039375 0.04725 0.0564375 0.0643125 0.0735 0.0826875 0.0905625 0.09975 0.107625 0.1168125 0.126 0.1378125 0.149625 0.16275 0.1745625 0.1876875 0.1995 0.2113125 0.2244375 0.23625 0.249375 0.254625 0.259875 0.265125 0.270375 0.275625 0.280875 0.286125 0.291375 0.296625 0.301875 0.3045 0.307125 0.30975 0.312375 0.315 0.317625 0.32025 0.322875 0.3255 0.328125 0.33075 0.333375 0.336 0.338625 0.34125 0.45504375 0.5688375 0.68263125 0.7977375 0.91153125 1.025325 1.14043125 1.254225 1.36801875 1.483125 1.4844375 1.48575 1.4870625 1.4896875 1.491 1.4923125 1.4949375 1.49625 1.4975625 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875 1.5001875]"
"ir_production","[0 0 0 0.002625 0.002625 0.002625 0.00525 0.00525 0.00525 0.007875 0.018375 0.0315 0.042 0.055125 0.065625 0.07875 0.0945 0.112875 0.128625 0.147 0.165375 0.181125 0.1995 0.21525 0.233625 0.252 0.275625 0.29925 0.3255 0.349125 0.375375 0.399 0.422625 0.448875 0.4725 0.49875 0.50925 0.51975 0.53025 0.54075 0.55125 0.56175 0.57225 0.58275 0.59325 0.60375 0.609 0.61425 0.6195 0.62475 0.63 0.63525 0.6405 0.64575 0.651 0.65625 0.6615 0.66675 0.672 0.67725 0.6825 0.685125 0.68775 0.690375 0.695625 0.69825 0.700875 0.706125 0.70875 0.711375 0.716625 0.71925 0.721875 0.7245 0.72975 0.732375 0.735 0.74025 0.742875 0.7455 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075 0.75075]"
"isru_frac",0.98
"j",9
"k",3
"launch_cost","[6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000]"
"maint_circuits","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0.3 0.3 0.3 0.3 0.3 0.3 2.037 13.254 85.449 82.632 79.815 76.998 74.181 71.364 68.547 65.73 77.385 91.008 106.872 124.932 145.86 169.884 196.98 227.7 261.999 300 323.565 346.698 368.559 388.08 404.025 414.48 417.354 409.776 388.167 348.12 405.9 473.22 551.76 643.29 750.03 841.53 944.22 1059.42 1188.69 1333.71 1496.46 1679.07 1883.94 2113.8 2371.71 2661.12 2985.81 3350.13 3758.91 4217.58 4732.2 5309.61 5957.49 6684.39 7500.03 8415.15 9441.96 10594.05 11886.72 13337.1 14964.48 16790.43 18839.16 21137.88 23717.1 26611.02 29858.04 33501.27 37589.07 42175.62 47321.82 53095.95 59574.63 66843.84 75000]"
"maint_conv","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0108818820412 0.0267943365634 0.049481546654 0.0812252396356 0.125 0.174887160177 0.237887368404 0.316978638492 0.41576620442 0.538608672508 0.690768768665 0.878593369388 1.109728384 1.39337509694 1.7405958126 2.16467810619 2.68156871404 3.31039014507 4.07405551831 5 5.89059688509 6.92408976487 8.12209088158 9.50935915477 11.1142463127 12.9692050473 15.1113676853 17.5832050206 20.4332762517 23.7170824513 27.4980376656 31.8485736443 36.8513963525 42.6009148583 49.2048659542 56.7861610032 65.4849850555 75.4611822988 86.896966468 100 115.006891566 132.187168238 151.847786047 174.338251171 200.056433629 229.455166221 263.049733782 301.426371781 345.25190908 395.284707521 452.387071273 517.53932172 591.8557596 676.602765397 773.219322137 867.56634866 973.425453528 1092.20132275 1225.47003993 1375]"
"maint_haulers","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.009 0.009 0.009 0.009 0.009 0.009 0.009 0.036 0.225 1.503 1.503 1.503 1.503 1.503 1.503 1.503 1.503 1.854 2.277 2.808 3.447 4.248 5.175 6.309 7.686 9.36 11.403 13.158 15.174 17.505 20.187 23.274 26.829 30.933 35.649 41.085 47.349 54.558 62.847 72.396 83.376 96.003 106.371 117.837 130.527 144.549 160.047 177.183 196.119 217.035 240.129 265.635 293.787 324.864 359.136 396.945 438.633 484.578 535.212 590.985 652.401 720.009 794.394 876.213 966.177 1065.051 1173.672 1292.931 1423.827 1567.422 1724.859 1897.371 2086.308 2293.101 2519.298 2766.555 3036.645 3407.175 3822.912 4289.373 4812.759 5400]"
"maint_msr","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.5 2.5 2.5 2.5 2.5 5 5 7.5 10 12.5 14.7 16.8 18.8 20.7 22.5 26.4 30.1 33.6 36.9 42 48.75 55.1 62.9 70.2 80.5 86.7 94.05 102.4 111.6 121.5 130.5 141.4 153.9 165.1 178.75 192 207 222.2 237.3 254 269.8 287.1 304.3 321.6 338.25 378.75 425.25 477 535.5 600.75 673.5 756 848.25 951.75 1068 1197.75 1344 1508.25 1692 1898.25 2130 2389.5 2681.25 3008.25 3375]"
"mkiii_active",1714
"mkiii_build_rate",171.4
"mkiii_replace",114.266666667
"molei.propellant_yr",5692
"molei.mass_kg",360
"molei.earth_frac",1
"molei_needed","[18 18 18 19 19 19 20 137 137 138 143 149 153 159 164 170 177 185 192 200 208 215 224 231 239 247 257 268 280 290 302 312 323 335 345 357 350 343 336 329 322 315 308 301 294 287 289 292 294 296 299 301 303 306 308 310 313 315 317 320 322 323 324 326 328 329 330 333 334 335 337 338 340 341 343 344 345 348 349 350 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352]"
"msr.power_mw",100
"msr.mass_kg",50000
"msr.life_yr",20
"msr_count","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 2 2 3 4 5 6 7 8 9 10 12 14 16 18 21 25 29 34 39 46 51 57 64 72 81 90 101 114 127 143 160 180 202 226 254 284 319 358 402 451 505 567 636 714 801 898 1008 1131 1269 1424 1597 1792 2011 2256 2531 2840 3186 3575 4011 4500]"
"msr_frac",0.9
"mult",0.5
"net_direct","[-724.694 -662 -662 -671.808 -661.125 -661.125 -670.933 -1112.761 -705.25 -778.058 -810.09 -816.398 -798.732 -808.523 -794.34 -710.648 -716.081 -720.639 -704.706 -1157.40344593 -706.215039649 -690.268511066 -968.295775321 -948.865688683 -683.409007699 -2003.718592 -2517.76699433 -10740.9798091 -65201.2625309 -1509.98511797 -1492.03832009 -1457.96732228 -1434.48572455 -1414.44912689 -1380.37812931 -1643.17373179 -11206.2269029 -11621.2879936 -12097.4346776 -11910.5569533 -11473.9463834 -11439.3345695 -12772.3156697 -15132.7442324 -17083.09017 -10200.7930185 -8918.51355292 -9552.84539814 -10186.9997625 -10806.4841409 -11412.563724 -12051.90732 -12504.4175775 -12807.2581924 -12905.9579172 -12840.9711065 -14795.4868746 -16937.5035712 -19552.6938019 -22469.388896 -26563.978654 -23673.5513259 -26352.4980994 -29340.2449308 -32681.2607207 -36406.5721884 -40509.715267 -45258.5234848 -50550.1029308 -56327.832396 -63017.8600841 -70356.1915692 -78698.042479 -87964.9655179 -98345.4280594 -110074.01779 -123083.760138 -137817.117956 -154244.9444 -172679.595689 -193332.064347 -216626.304795 -242882.277697 -272252.134003 -305253.174176 -342229.308893 -383715.327562 -430335.23282 -482572.426388 -541202.156051 -606991.562495 -680760.471553 -763604.714301 -856536.235932 -960773.270437 -1077756.94076 -1209122.58132 -1356559.09673 -1522083.22448 -1707800.33859 -1916232.56322]"
"net_total","[-726.5202629 -663.3167 -663.3167 -672.76265405 -661.54395 -661.095075 -670.09215405 -1114.61348385 -702.892575 -774.95282905 -804.13150025 -805.1398293 -780.1766912 -780.6564543 -755.16475025 -657.3618293 -646.72215835 -632.0653624 -594.05065835 -1025.33906488 -542.253292456 -495.245985252 -741.465795184 -685.55737897 -378.484790333 -1662.43528107 -2134.11714233 -10369.5879602 -65188.633645 -946.337371609 -867.272383729 -770.09507533 -681.347975262 -593.836819465 -489.939942694 -682.783868212 -10240.5734396 -10585.2129428 -10991.5401868 -10730.8012263 -10219.0683429 -10111.7719554 -11380.8828874 -13682.8338056 -15570.7689145 -8584.6549305 -7220.15652909 -7787.98539341 -8356.34094637 -8909.7821005 -9449.56836729 -10021.7114304 -10404.1259361 -10634.1164044 -10655.7889689 -10509.4647536 -12384.9635448 -14438.8840501 -16956.2222581 -19762.4765298 -23732.6912839 -20722.1161024 -23284.14208 -26144.1068423 -29344.5219971 -32915.1265398 -36846.507564 -41404.3838949 -46483.4826599 -52024.2152325 -58449.8756949 -65492.8000281 -73504.7607754 -82402.6231288 -92369.5941414 -103635.277018 -116126.216155 -130277.696273 -146052.918187 -163755.463622 -183585.881859 -205978.858837 -231225.46472 -259464.505453 -291198.920454 -326755.442552 -366650.160242 -411486.556268 -461723.950409 -518111.184441 -581386.171516 -652334.971248 -732016.115126 -821399.592693 -921657.051432 -1034176.42703 -1160536.6572 -1302355.77793 -1461577.7831 -1640224.38961 -1840724.38243]"
"npv_can","[-1741867.06202 -1713546.5127 -1700959.60189]"
"npv_direct","[-703.586407767 -1327.58489961 -1933.40867811 -2530.30138479 -3100.59361737 -3654.27539657 -4199.80532355 -5078.22913253 -5618.74453302 -6197.69275625 -6782.91900821 -7355.52413964 -7899.42176534 -8433.95071705 -8943.80733635 -9386.65967537 -9819.90045693 -10243.1999196 -10645.0839044 -11285.9101302 -11665.5355134 -12025.7814729 -12516.4089523 -12983.1879958 -13309.587944 -14238.7016904 -15372.1728362 -20066.805417 -47734.7239895 -48356.8178652 -48953.6140133 -49522.5585859 -50068.6866999 -50594.052466 -51094.2581729 -51675.1699627 -55540.2834803 -59450.7920342 -63422.2356103 -67236.961315 -70822.217522 -74309.4771095 -78108.1272207 -82499.0265077 -87334.938091 -90152.1660432 -92555.1820544 -95066.3344613 -97678.8732857 -100382.688529 -103168.501408 -106038.625302 -108943.881683 -111846.923522 -114700.98622 -117471.416773 -120585.676252 -124063.848362 -127981.126442 -132372.953184 -137438.463393 -141842.689626 -146625.730941 -151821.169476 -157467.072476 -163603.145733 -170264.247529 -177524.69514 -185436.238152 -194037.027736 -203424.63841 -213649.792839 -224808.339084 -236976.629297 -250249.049774 -264742.00366 -280630.129648 -298071.271393 -317208.652893 -338213.156749 -361268.687319 -386595.599969 -414435.43876 -445029.843657 -478660.143103 -515624.87615 -556257.919324 -600934.1922 -650051.252027 -704055.659437 -763437.29691 -828729.853443 -900532.056981 -979493.438899 -1066327.42549 -1161824.37185 -1266860.52712 -1382393.78785 -1509482.37172 -1649281.69352 -1803067.41465]"
"npv_k",-1687344.76048
"npv_mkiii",-1689159.34994
"npv_total","[-705.359478544 -1330.59908642 -1937.62783194 -2535.36873638 -3106.02235891 -3659.67907639 -4204.52531867 -5084.41149551 -5623.12012603 -6199.75781046 -6780.67951542 -7345.38839244 -7876.65075574 -8392.75663791 -8877.46815511 -9287.11431423 -9678.39185592 -10049.6636415 -10388.4424311 -10956.1478112 -11247.6356759 -11506.1008417 -11881.7954419 -12219.0442448 -12399.8106885 -13170.6731631 -14131.4293442 -18663.7351816 -46326.2947323 -46716.1731994 -47063.0710042 -47363.5862537 -47622.9846418 -47843.5521614 -48021.0910185 -48262.4758406 -51794.5280801 -55356.40227 -58964.7938695 -62401.6661695 -65594.8114904 -68677.3661166 -72062.186314 -76032.381295 -80440.1822844 -82811.0695073 -84756.4779702 -86803.7023783 -88946.7538813 -91176.0084977 -93482.6531653 -95869.2922812 -98286.5702616 -100697.022552 -103053.47606 -105320.885745 -107927.761102 -110892.833468 -114289.922302 -118152.660772 -122678.270116 -126533.411496 -130759.538869 -135389.019654 -140458.479067 -146006.093565 -152064.846042 -158707.00617 -165982.086755 -173925.74994 -182632.879574 -192151.217326 -202573.411404 -213972.25669 -226438.195544 -240083.389214 -255073.408618 -271560.415462 -289681.40105 -309600.385997 -331493.649929 -355575.714064 -382079.416695 -411236.808483 -443318.72514 -478612.101223 -517438.05036 -560157.503174 -607152.5689 -658852.82023 -715729.496945 -778295.729517 -847127.638366 -922849.883643 -1006148.57492 -1097783.97716 -1198599.4862 -1309516.44515 -1431553.03795 -1565820.6406 -1713546.5127]"
"pem_gw","[0 0 0 0.0013125 0.002625 0.0039375 0.0065625 0.0091875 0.0118125 0.01575 0.0249375 0.0406875 0.0616875 0.08925 0.1220625 0.1614375 0.2086875 0.265125 0.3294375 0.4029375 0.485625 0.5761875 0.6759375 0.78225 0.89775 1.0224375 1.157625 1.304625 1.46475 1.635375 1.813875 1.997625 2.1879375 2.3848125 2.58825 2.79825 3.005625 3.2090625 3.409875 3.60675 3.7996875 3.99 4.176375 4.360125 4.5399375 4.7158125 4.8825 5.04 5.187 5.3248125 5.452125 5.57025 5.6791875 5.777625 5.866875 5.945625 6.02175 6.09525 6.166125 6.234375 6.3 6.3616875 6.4194375 6.47325 6.5244375 6.5716875 6.617625 6.6635625 6.7081875 6.7515 6.7948125 6.8368125 6.8775 6.916875 6.95625 6.9943125 7.0310625 7.0678125 7.10325 7.137375 7.1715 7.2043125 7.2358125 7.266 7.2935625 7.3198125 7.34475 7.3670625 7.3880625 7.40775 7.4248125 7.4405625 7.455 7.468125 7.478625 7.4878125 7.4956875 7.5009375 7.504875 7.5075 7.5075]"
"pem_gw_per_t_ir",1
"pem_k","[0 0 0 0.002625 0.00525 0.007875 0.013125 0.018375 0.023625 0.0315 0.049875 0.081375 0.123375 0.1785 0.244125 0.322875 0.417375 0.53025 0.658875 0.805875 0.97125 1.152375 1.351875 1.5645 1.7955 2.044875 2.31525 2.60925 2.9295 3.27075 3.62775 3.99525 4.375875 4.769625 5.1765 5.5965 6.01125 6.418125 6.81975 7.2135 7.599375 7.98 8.35275 8.72025 9.079875 9.431625 9.765 10.08 10.374 10.649625 10.90425 11.1405 11.358375 11.55525 11.73375 11.89125 12.0435 12.1905 12.33225 12.46875 12.6 12.723375 12.838875 12.9465 13.048875 13.143375 13.23525 13.327125 13.416375 13.503 13.589625 13.673625 13.755 13.83375 13.9125 13.988625 14.062125 14.135625 14.2065 14.27475 14.343 14.408625 14.471625 14.532 14.587125 14.639625 14.6895 14.734125 14.776125 14.8155 14.849625 14.881125 14.91 14.93625 14.95725 14.975625 14.991375 15.001875 15.00975 15.015 15.015]"
"pem_life",20
"pem_mkiii","[0 0 0 0.0013125 0.002625 0.0039375 0.0065625 0.0091875 0.0118125 0.01575 0.0249375 0.0406875 0.0616875 0.08925 0.1220625 0.1614375 0.2086875 0.265125 0.3294375 0.4029375 0.485625 0.5761875 0.6759375 0.78225 0.89775 1.0224375 1.157625 1.304625 1.46475 1.635375 1.813875 1.997625 2.1879375 2.3848125 2.58825 2.79825 3.005625 3.2090625 3.409875 3.60675 3.7996875 3.99 4.176375 4.360125 4.5399375 4.7158125 4.8825 5.04 5.187 5.3248125 5.452125 5.57025 5.6791875 5.777625 5.866875 5.945625 6.02175 6.09525 6.166125 6.234375 6.3 6.47416875 6.75688125 7.1481375 7.64925 8.25890625 8.97973125 9.8130375 10.7575125 11.81315625 12.98128125 14.14809375 15.31359375 16.47778125 17.64196875 18.80484375 19.96640625 21.12796875 22.28821875 23.44715625 24.60609375 25.6512375 26.5825875 27.40014375 28.10259375 28.69125 29.1661125 29.52586875 29.77183125 29.904 29.9210625 29.9368125 29.95125 29.964375 29.974875 29.9840625 29.9919375 29.9971875 30.001125 30.00375 30.00375]"
"pgm_mkiii","[0 0 0 0.0175 0.0175 0.0175 0.035 0.035 0.035 0.0525 0.1225 0.21 0.28 0.3675 0.4375 0.525 0.63 0.7525 0.8575 0.98 1.1025 1.2075 1.33 1.435 1.5575 1.68 1.8375 1.995 2.17 2.3275 2.5025 2.66 2.8175 2.9925 3.15 3.325 3.395 3.465 3.535 3.605 3.675 3.745 3.815 3.885 3.955 4.025 4.06 4.095 4.13 4.165 4.2 4.235 4.27 4.305 4.34 4.375 4.41 4.445 4.48 4.515 4.55 6.06725 7.5845 9.10175 10.6365 12.15375 13.671 15.20575 16.723 18.24025 19.775 19.7925 19.81 19.8275 19.8625 19.88 19.8975 19.9325 19.95 19.9675 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025 20.0025]"
"pgm_production","[0 0 0 0.0175 0.0175 0.0175 0.035 0.035 0.035 0.0525 0.1225 0.21 0.28 0.3675 0.4375 0.525 0.63 0.7525 0.8575 0.98 1.1025 1.2075 1.33 1.435 1.5575 1.68 1.8375 1.995 2.17 2.3275 2.5025 2.66 2.8175 2.9925 3.15 3.325 3.395 3.465 3.535 3.605 3.675 3.745 3.815 3.885 3.955 4.025 4.06 4.095 4.13 4.165 4.2 4.235 4.27 4.305 4.34 4.375 4.41 4.445 4.48 4.515 4.55 4.5675 4.585 4.6025 4.6375 4.655 4.6725 4.7075 4.725 4.7425 4.7775 4.795 4.8125 4.83 4.865 4.8825 4.9 4.935 4.9525 4.97 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005 5.005]"
"power_kw","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180 180 180 180 180 180 180 1260 8460 56340 56340 56340 56340 56340 56340 56340 56340 69300 85320 105120 129240 159120 196020 241200 297000 365580 450000 524700 611820 713340 831600 969660 1130400 1317960 1536660 1791540 2088720 2435400 2839320 3310560 3859740 4500180 5049180 5665320 6356520 7132140 8002260 8978760 10074420 11303640 12682800 14230260 15966720 17914860 20100780 22553460 25305480 28393200 31857660 35744940 40106340 45000180 50490900 56651760 63564300 71320320 80022600 89786880 100742580 113034960 126827280 142302600 159666120 179148240 201007620 225534420 253053720 283930920 318575700 357447780 401063040 450000000]"
"probe.propellant",6654
"probe.mass_kg",800
"probe.missions_yr",1
"probe.life_yr",15
"probe.pgm_per_mission",0.0175
"probe_fleet","[0 0 0 1 1 1 2 2 2 3 7 12 16 21 25 30 36 43 49 56 63 69 76 82 89 96 105 114 124 133 143 152 161 171 180 190 194 198 202 206 210 214 218 222 226 230 232 234 236 238 240 242 244 246 248 250 252 254 256 258 260 261 262 263 265 266 267 269 270 271 273 274 275 276 278 279 280 282 283 284 286 286 286 286 286 286 286 286 286 286 286 286 286 286 286 286 286 286 286 286 286]"
"probe_knots_v","[0 3 30 96 190 230 260 286 286]"
"probe_knots_y","[0 9 15 25 35 45 60 80 100]"
"prop_demand","[100000 100000 100000 106654 106654 106654 113308 113972 113972 120626 147242 180512 207128 240398 267014 300284 340208 386786 426710 473288 519866 559790 606368 646292 692870 739448 799334 859220 925760 985646 1052186 1112072 1171958 1238498 1298384 1364924 1391473.6 1418023.2 1444572.8 1471122.4 1497672 1524221.6 1550771.2 1577320.8 1603870.4 1630420 1643728 1657036 1670344 1683652 1696960 1710268 1723576 1736884 1750192 1763500 1776808 1790116 1803424 1816732 1830040 1836694 1843348 1850002 1863310 1869964 1876618 1889926 1896580 1903234 1916542 1923196 1929850 1936504 1949812 1956466 1963120 1976428 1983082 1989736 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044]"
