key,value
"ncf_test","[-3913500000 -3913500000 -9853186000 -5939686000 -4185557333.33 -4185557333.33 -4185557333.33 -3152354000 -3152354000 -3116324666.67 -3116324666.67 -3116324666.67 -3145494666.67 -3145494666.67 -3145494666.67 -4860146676 -4860146676 -4860146676 -4860146676 -4860146676 -4860146676 -4860146676 -4860146676 -4860146676 -4860146676 -78050985073.8 -78050985073.8 -78050985073.8 -78050985073.8 -78050985073.8 -78050985073.8 -78050985073.8 -78050985073.8 -78050985073.8 -78050985073.8 -583593779495 -583593779495 -583593779495 -583593779495 -583593779495 -583593779495 -583593779495 -583593779495 -583593779495 -583593779495 -540105007553 -540105007553 -540105007553 -540105007553 -540105007553 -540105007553 -540105007553 -540105007553 -540105007553 -540105007553 -540105007553 -540105007553 -540105007553 -540105007553 -540105007553 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -2.04291195045e+12 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 -1.35725747741e+13 0]"
"npv_commercial",-3.87552388652e+13
"npv_hybrid",-3.8554108134e+13
"npv_sens","[-26917.157181 -38564.4874275 -141778.762988 -36550.70229 -38614.4473534 -32735.6326575 -38559.2977808 -63016.4101356 -37552.405212 -38584.2777437 -38554.108134 -38554.108134 -42489.9839169 -38554.108134 -38554.108134 -44372.5836105 -38548.9184873 -28887.8595303 -39555.811056 -38523.9385243 -50191.0590871 -38543.7288405 -13722.2473817 -40557.5139781 -38493.7689147]"
"opex_annual","[1400000000 1400000000 2800000000 1400000000 1400000000 1400000000 1400000000 2630000000 2630000000 2650000000 2650000000 2650000000 2660000000 2660000000 2660000000 4490000000 4490000000 4490000000 4490000000 4490000000 4490000000 4490000000 4490000000 4490000000 4490000000 61400000000 61400000000 61400000000 61400000000 61400000000 61400000000 61400000000 61400000000 61400000000 61400000000 472200000000 472200000000 472200000000 472200000000 472200000000 472200000000 472200000000 472200000000 472200000000 472200000000 353800000000 353800000000 353800000000 353800000000 353800000000 353800000000 353800000000 353800000000 353800000000 353800000000 353800000000 353800000000 353800000000 353800000000 353800000000 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 1.1764e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 4.7014e+12 0]"
"opex_per_yr",4.7014e+12
"p",12
"payback_commercial",Inf
"payback_hybrid",Inf
"pgm.pt_price",61570
"pgm.pd_price",47450
"pgm.ir_price",281650
"pgm.basket_price",80000
"pgm.global_prod",450
"pgm_revenue",400000000
"ph.name","P12"
"ph.y_start",80
"ph.y_end",100
"ph.crew",20
"ph.new_hardware_kg",71753726600
"ph.cargo_flights",717738
"ph.crew_flights",2
"ph.reo_tyr",1000000
"ph.pgm_tyr",5
"ph.proc_circuits_spa",5
"ph.proc_circuits_pkt",2499995
"ph.reagent_earth_tyr",2350000
"ph.description","83% global REO displacement, mission complete"
"phases.name","ARRAY_OF_STRUCTS_SKIPPED"
"phases.y_start","ARRAY_OF_STRUCTS_SKIPPED"
"phases.y_end","ARRAY_OF_STRUCTS_SKIPPED"
"phases.crew","ARRAY_OF_STRUCTS_SKIPPED"
"phases.new_hardware_kg","ARRAY_OF_STRUCTS_SKIPPED"
"phases.cargo_flights","ARRAY_OF_STRUCTS_SKIPPED"
"phases.crew_flights","ARRAY_OF_STRUCTS_SKIPPED"
"phases.reo_tyr","ARRAY_OF_STRUCTS_SKIPPED"
"phases.pgm_tyr","ARRAY_OF_STRUCTS_SKIPPED"
"phases.proc_circuits_spa","ARRAY_OF_STRUCTS_SKIPPED"
"phases.proc_circuits_pkt","ARRAY_OF_STRUCTS_SKIPPED"
"phases.reagent_earth_tyr","ARRAY_OF_STRUCTS_SKIPPED"
"phases.description","ARRAY_OF_STRUCTS_SKIPPED"
"pkt_construct_mass",5180000
"price_adj",13655.2348896
"price_mult",1.3
"r",0.02
"r_test",0.04
"rd.total_p0_p3",15000000000
"rd_cost",0
"reagent.h2so4",35000
"reagent.naoh",9000
"reagent.oxalic",2000
"reagent.d2ehpa",1000
"reagent.total",47000
"reagent.insitu_fraction_P10",0.85
"reagent_cost",4.7002e+12
"reagent_flights",23501
"ree.basket_price_2026",15000
"ree.price_floor",5000
"ree.global_demand_2026",390000
"ree.demand_cagr",0.03
"ree.price_elasticity",-0.5
"reo_revenue",13655234889.6
"rev_per_yr",14055234889.6
