key,value
"reo_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016938139801 0.0286900579917 0.0485956213161 0.0823119427567 0.13942111937 0.23615344111 0.4 2.71441761659 18.4201574932 125 125 125 125 125 125 125 125 153.893051668 189.464570814 233.258247884 287.174588749 353.553390593 435.275281648 535.886731268 659.753955386 812.252396356 1000 1165.91440118 1359.35639088 1584.89319246 1847.84979742 2154.43469003 2511.88643151 2928.64456463 3414.54887383 3981.07170553 4641.58883361 5411.69526546 6309.5734448 7356.4225446 8576.95898591 10000 11220.184543 12589.2541179 14125.3754462 15848.9319246 17782.7941004 19952.6231497 22387.2113857 25118.8643151 28183.8293126 31622.7766017 35481.3389234 39810.7170553 44668.3592151 50118.7233627 56234.132519 63095.734448 70794.5784384 79432.8234724 89125.0938134 100000 104688.023498 109595.822639 114733.700556 120112.443398 125743.342968 131638.220433 137809.451139 144269.990591 151033.40165 158113.883008 165526.298997 173286.210789 181409.909069 189914.448233 198817.682192 208138.30185 217895.874349 228110.884139 238804.775988 250000 258816.23096 267943.365634 277392.368017 287174.588749 297301.778751 307786.103336 318640.15683 329876.977693 341510.064189 353553.390593 366021.423986 378929.141628 392292.048948 406126.198178 420448.207627 435275.281648 450625.231305 466516.495768 482968.164462 500000 523440.117488 547979.113193 573668.502781 600562.216991 628716.714841 658191.102167 689047.255696 721349.952954 755167.008249 790569.415042 827631.494985 866431.053944 907049.545344 949572.241165 994088.410959 1040691.50925 1089479.37174 1140554.42069 1194023.87994 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000 1250000]"
"reo_alt_v","[0 0 0 0.4 125 125 1000 10000 100000 250000 500000 1250000 1250000]"
"reo_alt_y","[0 15 18 25 28 35 45 60 80 100 120 140 200]"
"reo_demand","[400000 408000 416160 424483.2 432972.864 441632.32128 450464.967706 459474.26706 468663.752401 478037.027449 487597.767998 497349.723358 507296.717825 517442.652182 527791.505225 538347.33533 549114.282036 560096.567677 571298.499031 582724.469011 594378.958391 606266.537559 618391.86831 630759.705677 643374.89979 656242.397786 669367.245742 682754.590656 696409.68247 710337.876119 724544.633641 739035.526314 753816.23684 768892.561577 784270.412809 799955.821065 815954.937486 832274.036236 848919.516961 865897.9073 883215.865446 900880.182755 918897.78641 937275.742138 956021.256981 975141.682121 994644.515763 1014537.40608 1034828.1542 1055524.71728 1076635.21163 1098167.91586 1120131.27418 1142533.89966 1165384.57766 1188692.26921 1212466.11459 1236715.43689 1261449.74562 1286678.74054 1312412.31535 1338660.56165 1365433.77289 1392742.44834 1420597.29731 1449009.24326 1477989.42812 1507549.21668 1537700.20102 1568454.20504 1599823.28914 1631819.75492 1664456.15002 1697745.27302 1731700.17848 1766334.18205 1801660.86569 1837694.08301 1874447.96467 1911936.92396 1950175.66244 1989179.17569 2028962.7592 2069542.01439 2110932.85467 2153151.51177 2196214.542 2240138.83284 2284941.6095 2330640.44169 2377253.25052 2424798.31553 2473294.28184 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000]"
"reo_demand_2026",400000
"reo_final",2500000
"reo_final_alt",1250000
"reo_knots_v","[0 0 0 0.4 125 125 1000 10000 100000 250000 500000 1000000 1500000 2500000 2500000]"
"reo_knots_y","[0 15 18 25 28 35 45 60 80 100 120 140 160 180 200]"
"reo_price","[15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 14999.9997384 14999.9995656 14999.9992786 14999.998802 14999.9980107 14999.9966965 14999.9945142 14999.9635032 14999.7571874 14998.3845716 14998.4162466 14998.4473006 14998.4777457 14998.5075938 14998.5368567 14998.5655458 14998.5936723 14998.3025564 14997.9511783 14997.5270633 14997.0151547 14996.3972788 14995.6514999 14994.7513416 14993.6648466 14992.3534424 14990.7705719 14989.4502715 14987.9410976 14986.2160314 14984.2441888 14981.9902675 14979.4139152 14976.4690071 14973.1028201 14969.2550888 14964.8569267 14959.8295929 14954.0830822 14947.514514 14940.0062903 14931.42399 14924.5651483 14917.0202984 14908.7208269 14899.5912581 14889.5485673 14878.5014257 14866.3493701 14852.981889 14838.277418 14822.1022338 14804.3092386 14784.7366219 14763.2063895 14739.5227443 14713.470306 14684.8121526 14653.2876653 14618.610159 14580.4642746 14538.5031116 14526.341205 14513.8587935 14501.0474309 14487.8984482 14474.4029482 14460.5517989 14446.3356279 14431.7448157 14416.7694894 14401.3995157 14385.6244944 14369.4337514 14346.9243274 14316.3079864 14284.2563441 14250.7021133 14215.5748523 14178.8008171 14140.3028064 14100 14068.2615685 14035.4038837 14001.3874751 13966.1714805 13929.7135965 13891.970028 13852.8954354 13812.4428803 13770.5637689 13727.2077939 13682.3228736 13635.8550901 13587.7486238 13537.9456866 13486.3864525 13433.0089861 13377.7491673 13320.5406152 13261.3146079 13200 13136.5231371 13070.8077674 13002.7749503 12932.342961 12859.427193 12783.940056 12705.7908708 12624.8857606 12541.1275378 12454.4155877 12364.6457473 12271.7101803 12175.4972476 12075.8913731 11972.7729051 11866.0179721 11755.4983346 11641.0812305 11522.6292159 11400 11326.2714469 11251.0329216 11174.2534998 11095.9016237 11015.9450891 10934.3510324 10851.0859168 10766.1155189 10679.4049142 10590.918463 10500.6197957 10408.4717977 10314.4365947 10218.4755362 10120.5491805 10020.617278 9918.63875477 9814.57169572 9708.37332731 9600 9460.30062549 9316.9871926 9169.96620472 9019.14174646 8864.41542108 8705.68628627 8542.85078834 8375.80269464 8204.43302423 8028.62997683 7848.27885984 7663.26201355 7473.45873435 7278.745196 7078.99436886 6874.07593697 6663.85621309 6448.19805145 6226.96075827 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000]"
"reo_target","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016938139801 0.0286900579917 0.0485956213161 0.0823119427567 0.13942111937 0.23615344111 0.4 2.71441761659 18.4201574932 125 125 125 125 125 125 125 125 153.893051668 189.464570814 233.258247884 287.174588749 353.553390593 435.275281648 535.886731268 659.753955386 812.252396356 1000 1165.91440118 1359.35639088 1584.89319246 1847.84979742 2154.43469003 2511.88643151 2928.64456463 3414.54887383 3981.07170553 4641.58883361 5411.69526546 6309.5734448 7356.4225446 8576.95898591 10000 11220.184543 12589.2541179 14125.3754462 15848.9319246 17782.7941004 19952.6231497 22387.2113857 25118.8643151 28183.8293126 31622.7766017 35481.3389234 39810.7170553 44668.3592151 50118.7233627 56234.132519 63095.734448 70794.5784384 79432.8234724 89125.0938134 100000 104688.023498 109595.822639 114733.700556 120112.443398 125743.342968 131638.220433 137809.451139 144269.990591 151033.40165 158113.883008 165526.298997 173286.210789 181409.909069 189914.448233 198817.682192 208138.30185 217895.874349 228110.884139 238804.775988 250000 258816.23096 267943.365634 277392.368017 287174.588749 297301.778751 307786.103336 318640.15683 329876.977693 341510.064189 353553.390593 366021.423986 378929.141628 392292.048948 406126.198178 420448.207627 435275.281648 450625.231305 466516.495768 482968.164462 500000 517632.461921 535886.731268 554784.736034 574349.177499 594603.557501 615572.206672 637280.31366 659753.955386 683020.128377 707106.781187 732042.847973 757858.283255 784584.097897 812252.396356 840896.415254 870550.563296 901250.462611 933032.991537 965936.328925 1000000 1020480.15365 1041379.74399 1062707.36116 1084471.7712 1106681.9197 1129346.93546 1152476.13422 1176079.02252 1200165.30161 1224744.87139 1249827.83454 1275424.50063 1301545.39037 1328201.23994 1355403.00541 1383161.86722 1411489.23479 1440396.75119 1469896.29797 1500000 1538805.38181 1578614.66872 1619453.83202 1661349.51487 1704329.0497 1748420.47604 1793652.55879 1840054.80704 1887657.49327 1936491.6731 1986589.2056 2037982.77401 2090705.90713 2144793.00111 2200279.34198 2257201.12862 2315595.49636 2375500.54126 2436955.34493 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000 2500000]"
"rev_direct","[0 0 0 0.875 0.875 0.875 1.75 1.75 1.75 2.625 6.125 10.5 14 18.375 21.875 26.25 31.5 37.625 42.875 49.0002540721 55.1254303509 60.3757289343 66.501234679 71.7520913165 77.8785423008 84.0059999978 91.9157161652 100.02629789 110.374798071 118.249802031 126.999805913 134.874809718 142.749813449 151.499817107 159.374820693 168.124824209 172.05813455 176.091580383 180.248296885 184.55676166 189.052027105 193.77723643 198.785488283 204.142129688 209.927575011 216.240770572 220.476415937 225.123953517 230.251551769 235.938632589 242.277719558 249.376586565 257.360754555 266.376391372 276.593677887 288.210712808 301.45803898 316.603885507 333.960232757 353.889821201 376.8142399 422.825125189 471.031659219 521.697529103 575.117607555 631.62152642 691.577631979 755.397355881 823.540036744 896.518228042 974.903527708 1060.20796362 1152.26596639 1251.86695617 1359.88856292 1477.305489 1605.199008 1744.767073 1897.33498017 2064.36649632 2247.47531116 2310.8589494 2377.28329413 2446.88383369 2519.80188232 4421.18481417 4504.68630529 4591.96658386 4683.19268878 4778.53873678 4878.18619818 4982.32418133 5091.14972595 5203.79923764 5319.99873196 5441.08773817 5567.24193805 5698.64011182 5835.46379042 5977.8968441 6126.125 6242.21943533 6361.81835464 6485.00302725 6611.85455131 6742.45362973 6876.88032258 7015.21377409 7157.53191192 7303.91111664 7454.4258589 7609.14830165 7768.14786467 7931.49074822 8099.23941282 7652.82701133 7829.55676979 8010.85131286 8196.75192956 8387.29277455 8582.5 8782.39081253 8986.97244952 9196.2410685 9410.18054278 9628.76115638 9851.93819023 10079.6503915 10311.8183169 10548.3425409 10789.1017178 11033.950487 11282.7172098 11535.2015244 11791.171706 12050.3618165 12312.4686297 12577.1483123 12844.0128452 13112.6261643 13382.5 13540.7352264 13699.0977836 13857.4614497 14015.6920869 14173.6472585 14331.1758296 14488.1175495 14644.3026159 14799.5512199 14953.6730709 15106.4669005 15257.7199449 15407.207404 15554.6918775 15699.9227757 15842.635705 15982.5518261 16119.3771848 16252.8020131 16382.5 16540.061516 16690.4326505 16832.8369098 16966.446765 17090.3807108 17203.7001609 17305.4061759 17394.4360111 17469.6594762 17529.8750966 17573.8060655 17600.0959764 17607.3043226 17593.9017533 17558.2650718 17498.6719631 17413.2954354 17300.1979614 17157.3253025 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5 16982.5]"
"rev_k","[-2.58214623333 -2.07258333333 -2.07258333333 -0.835537383333 -0.299833333333 0.149041666667 1.83496261667 -0.858367183333 3.35154166667 4.97428761667 11.3276164167 21.0022873667 31.7994254667 45.4856623667 60.2943664167 78.7802873667 100.102958317 125.442754267 152.774458317 176.660176085 218.34241301 254.653490214 292.586450282 334.315636497 382.057995134 424.8637312 478.360496191 494.393341502 267.278190918 684.548983697 754.305080009 825.142014546 898.141122548 974.227268072 1051.79271637 1130.36194417 1160.43391182 1238.33888139 1310.95027281 1389.59704224 1470.47173848 1549.60243051 1618.14629178 1690.14096109 1760.99030982 1859.51707697 1942.62992966 2013.37516309 2084.58635934 2156.34383679 2228.7150738 2303.0701361 2380.08910606 2459.6171847 2544.61059516 2635.16544831 2728.62944149 2833.09259951 2949.84143141 3080.93625558 3229.45925462 3406.75241993 3601.17785015 4329.41458661 4630.96657544 4967.99724482 5345.20059683 5765.17547755 6231.57337356 6748.27099608 7319.01181334 7951.77891403 8649.48545481 9418.68666957 10266.2145034 11199.9148238 12228.0571091 13360.3535691 14607.3480704 15981.0507259 17494.7205944 18270.495318 19025.153546 19785.6691786 20552.9759698 24089.2658009 25814.9168523 27552.276253 29302.6795342 31067.250114 32847.3568891 34643.8717034 36458.1368418 38323.3528857 40250.3702861 42204.8249493 44187.7263644 46202.7627337 48251.2615901 50335.381684 52457.4287403 54337.7723553 56241.8079413 58181.3753547 60157.5256085 61235.2272424 62352.8483438 63509.0214543 64705.2353335 65942.7281066 67222.9556526 68547.3202432 69917.3310646 71334.5068078 72800.4017709 73380.6412356 74628.0144365 75928.8213026 77284.9459571 78698.1721576 80170.3364406 81703.4251625 83299.4142865 84960.3566394 86688.3492686 88485.4741415 90355.8672033 92299.9905759 94320.3946331 96419.4706504 98599.6771899 100863.672068 103214.025644 105653.475125 108184.799531 111128.209081 114166.971954 117306.229074 120549.066386 123898.600315 127358.008495 129450.702927 131566.334205 133722.071397 135918.581185 138156.53998 140436.673416 142759.711349 145126.332894 147537.31084 149993.342598 152495.187194 154535.132071 156608.457886 158719.180923 160867.860094 163055.073742 165281.34076 167547.228408 169853.362039 172200.220963 175206.568706 178288.700317 181438.730055 184657.782065 187946.934535 191307.403818 194740.264931 198246.588116 201827.53437 205484.189162 209217.563835 213028.742776 216918.78142 220888.658271 224939.333121 229071.769515 233286.892011 237585.513476 241968.51052 246436.647518 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182 246510.744182]"
"rev_pgm","[0 0 0 0.875 0.875 0.875 1.75 1.75 1.75 2.625 6.125 10.5 14 18.375 21.875 26.25 31.5 37.625 42.875 49 55.125 60.375 66.5 71.75 77.875 84 91.875 99.75 108.5 116.375 125.125 133 140.875 149.625 157.5 166.25 169.75 173.25 176.75 180.25 183.75 187.25 190.75 194.25 197.75 201.25 203 204.75 206.5 208.25 210 211.75 213.5 215.25 217 218.75 220.5 222.25 224 225.75 227.5 255.36875 283.2375 311.10625 338.975 366.84375 394.7125 422.58125 450.45 478.31875 506.1875 534.93125 563.675 592.41875 621.1625 649.90625 678.65 707.39375 736.1375 764.88125 793.625 790.125 786.625 783.125 779.625 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 2601.125 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5 1982.5]"
"rev_reo","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000254072092583 0.000430350857412 0.000728934284685 0.00123467904274 0.0020913165132 0.00354230083652 0.00599999780569 0.0407161651814 0.276297889752 1.87479807145 1.87480203083 1.87480591258 1.87480971821 1.87481344923 1.87481710709 1.87482069322 1.87482420904 2.30813455025 2.84158038308 3.49829688538 4.30676165952 5.30202710461 6.52723643013 8.03548828263 9.89212968829 12.1775750106 14.9907705719 17.4764159373 20.3739535172 23.751551769 27.6886325888 32.2777195579 37.6265865655 43.8607545549 51.1263913721 59.593677887 69.4607128078 80.9580389802 94.3538855071 109.960232757 128.139821201 149.3142399 167.456375189 187.794159219 210.591279103 236.142607555 264.77777642 296.865131979 332.816105881 373.090036744 418.199478042 468.716027708 525.276713621 588.590966394 659.448206172 738.726062918 827.399239003 926.549007998 1037.373323 1161.19748017 1299.48524632 1453.85031116 1520.7339494 1590.65829413 1663.75883369 1740.17688232 1820.05981417 1903.56130529 1990.84158386 2082.06768878 2177.41373678 2277.06119818 2381.19918133 2490.02472595 2602.67423764 2718.87373196 2839.96273817 2966.11693805 3097.51511182 3234.33879042 3376.7718441 3525 3641.09443533 3760.69335464 3883.87802725 4010.72955131 4141.32862973 4275.75532258 4414.08877409 4556.40691192 4702.78611664 4853.3008589 5008.02330165 5167.02286467 5330.36574822 5498.11441282 5670.32701133 5847.05676979 6028.35131286 6214.25192956 6404.79277455 6600 6799.89081253 7004.47244952 7213.7410685 7427.68054278 7646.26115638 7869.43819023 8097.15039145 8329.31831686 8565.84254089 8806.6017178 9051.45048703 9300.21720983 9552.70152443 9808.67170595 10067.8618165 10329.9686297 10594.6483123 10861.5128452 11130.1261643 11400 11558.2352264 11716.5977836 11874.9614497 12033.1920869 12191.1472585 12348.6758296 12505.6175495 12661.8026159 12817.0512199 12971.1730709 13123.9669005 13275.2199449 13424.707404 13572.1918775 13717.4227757 13860.135705 14000.0518261 14136.8771848 14270.3020131 14400 14557.561516 14707.9326505 14850.3369098 14983.946765 15107.8807108 15221.2001609 15322.9061759 15411.9360111 15487.1594762 15547.3750966 15591.3060655 15617.5959764 15624.8043226 15611.4017533 15575.7650718 15516.1719631 15430.7954354 15317.6979614 15174.8253025 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000]"
"rev_total","[-2.58214623333 -2.07258333333 -2.07258333333 -0.835537383333 -0.299833333333 0.149041666667 1.83496261667 -0.858367183333 3.35154166667 4.97428761667 11.3276164167 21.0022873667 31.7994254667 45.4856623667 60.2943664167 78.7802873667 100.102958317 125.442754267 152.774458317 176.660176085 218.34241301 254.653490214 292.586450282 334.315636497 382.057995134 424.8637312 478.360496191 494.393341502 267.278190918 684.548983697 754.305080009 825.142014546 898.141122548 974.227268072 1051.79271637 1130.36194417 1160.43391182 1238.33888139 1310.95027281 1389.59704224 1470.47173848 1549.60243051 1618.14629178 1690.14096109 1760.99030982 1859.51707697 1942.62992966 2013.37516309 2084.58635934 2156.34383679 2228.7150738 2303.0701361 2380.08910606 2459.6171847 2544.61059516 2635.16544831 2728.62944149 2833.09259951 2949.84143141 3080.93625558 3229.45925462 3406.75241993 3601.17785015 4126.57197974 4407.83603796 4722.54961661 5075.20376505 5468.17407769 5904.86646023 6388.88748049 6923.68344406 7516.91055536 8171.12239244 8892.4786462 9687.37615728 10563.1821705 11527.6396704 12589.8817143 13759.8150904 15048.7491139 16469.1719535 17217.9202179 17944.8397537 18676.8856917 19414.9725214 22921.2723524 24616.1430721 26321.9109817 28039.8902359 29771.1823126 31517.1335906 33278.5928021 35056.8785115 36872.0736131 38731.0547002 40614.2834918 42522.6199496 44459.5957389 46426.3745169 48424.9434761 50457.4287403 52267.2425076 54098.2610162 55962.2364106 57860.1288985 58856.8130124 59890.5595171 60959.9001997 62066.219512 63210.6475931 64394.5285279 65619.1488513 66885.8979316 68196.1704162 69551.3921854 70017.0555745 71145.8121833 72323.8194521 73552.813991 74834.4268419 76170.3364406 77562.3654672 79012.3204363 80522.0787512 82093.5558486 83728.6456814 85431.2895499 87201.7480666 89042.36299 90955.3096234 92942.8229404 95007.3292844 97151.1593778 99376.8023413 101686.78036 104401.037759 107202.567448 110096.225373 113084.802454 116171.109683 119358.008495 121286.861698 123235.296253 125220.412507 127242.807015 129303.084623 131401.897933 133539.902275 135717.700713 137935.988427 140195.383627 142496.564518 144535.132071 146608.457886 148719.180923 150867.860094 153055.073742 155281.34076 157547.228408 159853.362039 162200.220963 165206.568706 168288.700317 171438.730055 174657.782065 177946.934535 181307.403818 184740.264931 188246.588116 191827.53437 195484.189162 199217.563835 203028.742776 206918.78142 210888.658271 214939.333121 219071.769515 223286.892011 227585.513476 231968.51052 236436.647518 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182 236510.744182]"
"rp_25","[15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 14999.9997384 14999.9995656 14999.9992786 14999.998802 14999.9980107 14999.9966965 14999.9945142 14999.9635032 14999.7571874 14998.3845716 14998.4162466 14998.4473006 14998.4777457 14998.5075938 14998.5368567 14998.5655458 14998.5936723 14998.3025564 14997.9511783 14997.5270633 14997.0151547 14996.3972788 14995.6514999 14994.7513416 14993.6648466 14992.3534424 14990.7705719 14989.4502715 14987.9410976 14986.2160314 14984.2441888 14981.9902675 14979.4139152 14976.4690071 14973.1028201 14969.2550888 14964.8569267 14959.8295929 14954.0830822 14947.514514 14940.0062903 14931.42399 14924.5651483 14917.0202984 14908.7208269 14899.5912581 14889.5485673 14878.5014257 14866.3493701 14852.981889 14838.277418 14822.1022338 14804.3092386 14784.7366219 14763.2063895 14739.5227443 14713.470306 14684.8121526 14653.2876653 14618.610159 14580.4642746 14538.5031116 14526.341205 14513.8587935 14501.0474309 14487.8984482 14474.4029482 14460.5517989 14446.3356279 14431.7448157 14416.7694894 14401.3995157 14385.6244944 14369.4337514 14346.9243274 14316.3079864 14284.2563441 14250.7021133 14215.5748523 14178.8008171 14140.3028064 14100 14068.2615685 14035.4038837 14001.3874751 13966.1714805 13929.7135965 13891.970028 13852.8954354 13812.4428803 13770.5637689 13727.2077939 13682.3228736 13635.8550901 13587.7486238 13537.9456866 13486.3864525 13433.0089861 13377.7491673 13320.5406152 13261.3146079 13200 13115.615577 13027.2751925 12934.79339 12837.9760188 12736.6198266 12630.5120322 12519.4298795 12403.1401694 12281.3987703 12153.9501058 12020.5266181 11880.8482058 11734.6216368 11581.5399318 11421.2817205 11253.5105667 11077.8742617 10894.0040855 10701.5140322 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500 10500]"
"rr_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000254072092583 0.000430350857412 0.000728934284685 0.00123467904274 0.0020913165132 0.00354230083652 0.00599999780569 0.0407161651814 0.276297889752 1.87479807145 1.87480203083 1.87480591258 1.87480971821 1.87481344923 1.87481710709 1.87482069322 1.87482420904 2.30813455025 2.84158038308 3.49829688538 4.30676165952 5.30202710461 6.52723643013 8.03548828263 9.89212968829 12.1775750106 14.9907705719 17.4764159373 20.3739535172 23.751551769 27.6886325888 32.2777195579 37.6265865655 43.8607545549 51.1263913721 59.593677887 69.4607128078 80.9580389802 94.3538855071 109.960232757 128.139821201 149.3142399 167.456375189 187.794159219 210.591279103 236.142607555 264.77777642 296.865131979 332.816105881 373.090036744 418.199478042 468.716027708 525.276713621 588.590966394 659.448206172 738.726062918 827.399239003 926.549007998 1037.373323 1161.19748017 1299.48524632 1453.85031116 1520.7339494 1590.65829413 1663.75883369 1740.17688232 1820.05981417 1903.56130529 1990.84158386 2082.06768878 2177.41373678 2277.06119818 2381.19918133 2490.02472595 2602.67423764 2718.87373196 2839.96273817 2966.11693805 3097.51511182 3234.33879042 3376.7718441 3525 3641.09443533 3760.69335464 3883.87802725 4010.72955131 4141.32862973 4275.75532258 4414.08877409 4556.40691192 4702.78611664 4853.3008589 5008.02330165 5167.02286467 5330.36574822 5498.11441282 5670.32701133 5847.05676979 6028.35131286 6214.25192956 6404.79277455 6600 6865.23935858 7138.67470731 7420.28355782 7710.00333954 8007.72577555 8313.29063541 8626.47880135 8947.00457765 9274.50716648 9608.54122563 9948.56641541 10293.9358327 10643.8832204 10997.5088292 11353.7637967 11711.432896 12069.1154909 12425.2045188 12777.863306 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125 13125]"
